DBN,School Name,Location Type,"Total Guidance Counselors (GC) & Social Workers (SW)


(includes GCs, SWs, ATRs, School Response Clinicians, High Needs Counselors, High Need SWs, Single Shepherds, Bridging the Gap SWs)",Total GC,Total SW,Full-time GC,Full-Time SW,Part-time GC,Part-Time SW,Bilingual GC,Bilingual SW,GC Serving More than One Location,SW Serving More than One Location,High Needs GC,High Needs SW,Bridging the Gap,School Response Clinician,Single Shepherd,Learning to Work,School Psychologist Providing Mandated Counseling,CBO Partner for Mental Health Support,2020-21 SY Enrollment,Ratio GC & SW,Ratio GC Only,Ratio SW Only
11X514,The Bronxwood Preparatory Academy,High school,3.0,2,1,2,1,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,353,118,177,353
11X529,One World Middle School at Edenwald,Junior High-Intermediate-Middle,1.0,1,0,1,0,0,0,0,0,0,0,false,no,false,false,false,false,false,no,339,339,339,339
11X532,Baychester Middle School,Junior High-Intermediate-Middle,1.0,1,0,1,0,0,0,0,0,0,0,false,no,false,false,false,false,false,no,277,277,277,277
11X542,Pelham Preparatory Academy,High school,4.1,3,1.1,3,1.1,0,0,0,0,0,0,false,no,false,false,false,false,false,no,502,121,167,443
11X544,High School for Contemporary Arts,High school,3.1,2,1.1,2,1.1,0,0,0,0,0,0,false,no,true,false,false,false,false,no,322,103,161,286
11X545,Bronx Aerospace High School,High school,2.1,2,0.1,2,0.1,0,0,1,0,0,0,false,no,false,false,false,false,false,no,206,97,103,206
11X556,Bronx Park Middle School,Junior High-Intermediate-Middle,2.1,1,1.1,1,1.1,0,0,0,0,0,0,false,no,false,false,false,false,false,no,391,183,391,345
11X566,Pelham Gardens Middle School,Junior High-Intermediate-Middle,3.3,2,1.3,2,1.3,0,0,0,0,0,0,false,Tax levy funded,false,false,false,false,false,no,420,127,210,323
11X567,Linden Tree Elementary School,Elementary,3.3,2,1.3,2,1.3,0,0,0,0,0,0,false,Tax levy funded,false,false,false,false,false,no,368,112,184,283
12X006,P.S. 006 West Farms,Elementary,3.2,1,2.2,1,2.2,0,0,0,0,0,0,false,no,true,false,false,false,false,no,510,159,510,232
12X044,P.S. 044 David C. Farragut,Elementary,2.4,1,1.4,1,1.4,0,0,0,0,0,0,false,no,true,false,false,false,false,no,246,102,246,176
12X047,P.S. 047 John Randolph,Elementary,3.0,1,2,1,2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,941,314,941,471
12X057,P.S. 057 Crescent,Elementary,2.4,1,1.4,1,1.4,0,0,0,1,0,0,false,no,true,false,false,false,false,no,472,197,472,337
12X061,P.S. 061 Francisco Oller,Elementary,1.1,1,0.1,1,0.1,0,0,0,0,0,0,true,no,false,false,false,false,false,no,255,232,255,255
12X066,P.S. 066 School of Higher Expectations,Elementary,1.5,0,1.5,0,1.5,0,0,0,0,0,0,false,no,false,false,false,false,false,"Partnership with Children, Inc.",518,345,518,345
12X067,P.S. 067 Mohegan School,Elementary,1.6,1,0.6,1,0.6,0,0,0,0,0,0,false,no,false,false,false,false,false,no,368,230,368,368
12X098,J.H.S. 098 Herman Ridder,Junior High-Intermediate-Middle,1.2,1,0.2,1,0.2,0,0,0,1,0,0,false,no,false,false,false,false,false,no,185,154,185,185
12X129,M.S. 129 Academy for Independent Learning and Leadership,Junior High-Intermediate-Middle,3.2,1,2.2,1,2.2,0,0,0,0,0,0,false,no,true,false,false,false,false,no,486,152,486,221
12X134,P.S. 134 George F. Bristow,Elementary,2.6,1,1.6,1,1.6,0,0,0,1,0,0,false,no,true,false,false,false,false,no,507,195,507,317
12X150,P.S. 150 Charles James Fox,Elementary,3.0,0,3,0,3,0,0,0,2,0,0,false,no,true,false,false,false,false,no,616,205,616,205
12X190,E.S.M.T- I.S. 190,Junior High-Intermediate-Middle,2.1,0,2.1,0,2.1,0,0,0,0,0,0,false,no,false,false,false,false,false,no,270,129,270,129
12X195,P.S. 195,Elementary,3.5,2,1.5,2,1.5,0,0,0,1,0,0,false,no,false,false,false,false,false,no,789,223,395,515
12X196,P.S. 196,Elementary,2.9,1,1.9,1,1.9,0,0,0,0,0,0,false,no,true,false,false,false,false,no,747,261,747,400
12X211,P.S. 211,K-8,2.3,1,1.3,1,1.3,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,456,198,456,351
12X214,P.S. 214,K-8,5.1,3,2.1,3,2.1,0,0,0,0,0,0,false,no,true,false,false,false,false,no,987,194,329,470
12X217,School of Performing Arts,Junior High-Intermediate-Middle,2.2,1,1.2,1,1.2,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,304,138,304,253
12X242,Mott Hall V,Secondary School,3.1,3,0.1,3,0.1,0,0,1,0,0,0,false,no,false,false,false,false,false,no,674,217,225,674
12X248,"Metropolitan High School, The",High school,1.2,0,1.2,0,1.2,0,0,0,1,0,0,false,no,false,false,false,false,false,no,164,137,164,137
12X251,Explorations Academy H.S.,High school,3.0,2,1,2,1,0,0,2,0,0,0,false,Tax levy funded,false,false,false,false,false,no,331,110,166,331
12X267,Bronx Latin,Secondary School,3.4,3,0.4,3,0.4,0,0,0,0,0,0,false,no,false,false,false,false,false,no,548,161,183,548
12X271,East Bronx Academy for the Future,Secondary School,5.4,5,0.4,5,0.4,0,0,0,0,0,0,false,no,false,false,false,false,false,no,661,122,132,661
12X273,Frederick Douglass Academy V. Middle School,Junior High-Intermediate-Middle,3.4,1,2.4,1,2.4,0,0,0,0,0,0,false,Tax levy funded,false,false,false,false,false,no,204,60,204,85
12X286,Fannie Lou Hamer Middle School,Junior High-Intermediate-Middle,2.5,1,1.5,1,1.5,0,0,0,0,0,0,true,no,false,false,false,false,false,no,274,110,274,183
12X300,The School of Science and Applied Learning,Elementary,4.0,0,4,0,4,0,0,0,2,0,0,false,no,true,false,false,false,false,no,511,128,511,128
12X314,Fairmont Neighborhood School,Elementary,1.3,1,0.3,1,0.3,0,0,1,0,0,0,false,no,false,false,false,false,false,no,240,185,240,240
12X316,Kappa III,Junior High-Intermediate-Middle,3.2,2,1.2,2,1.2,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,359,112,180,299
12X318,"I.S. X318 Math, Science & Technology Through Arts",Junior High-Intermediate-Middle,2.3,2,0.3,2,0.3,0,0,0,0,0,0,false,no,false,false,false,false,false,no,183,80,92,183
12X341,Accion Academy,Junior High-Intermediate-Middle,3.2,2,1.2,2,1.2,0,0,0,0,0,0,false,Tax levy funded,false,false,false,false,false,no,308,96,154,257
12X383,Emolior Academy,Junior High-Intermediate-Middle,2.1,1,1.1,1,1.1,0,0,1,0,0,0,false,ARPA funded,false,false,false,false,false,no,377,180,377,343
12X388,Pan American International High School at Monroe,High school,4.0,3,1,3,1,0,0,0,0,0,0,false,no,false,false,false,false,false,no,372,93,124,372
12X446,Arturo A. Schomburg Satellite Academy Bronx,High school,3.0,2,1,2,1,0,0,2,0,0,0,false,no,false,false,false,true,false,no,171,57,86,171
12X458,Samara Community School,Elementary,2.3,1,1.3,1,1.3,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,277,120,277,213
12X463,Urban Scholars Community School,Elementary,1.6,1,0.6,1,0.6,0,0,1,0,0,0,false,no,false,false,false,false,false,no,389,243,389,389
12X478,The Cinema School,High school,3.0,2,1,2,1,0,0,0,0,0,0,false,no,false,false,false,false,false,no,363,121,182,363
12X479,Bronx Career and College Preparatory High School,High school,4.2,3,1.2,3,1.2,0,0,1,0,0,0,false,no,false,false,false,false,false,no,263,63,88,219
12X480,Bronx Regional High School,High school,2.0,1,1,1,1,0,0,0,0,0,0,false,no,false,false,false,true,false,no,137,69,137,137
12X511,Bronx Envision Academy,High school,2.0,1,1,1,1,0,0,1,0,0,0,false,no,true,false,false,false,false,no,400,200,400,400
12X521,The Metropolitan Soundview High School,High school,4.0,2,2,2,2,0,0,1,0,0,0,false,no,false,false,false,false,false,no,457,114,229,229
12X531,Archer Elementary School,Elementary,2.4,1,1.4,1,1.4,0,0,0,0,0,0,false,no,false,false,false,false,false,no,395,165,395,282
12X536,P.S. 536,Elementary,2.4,1,1.4,1,1.4,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,349,145,349,249
12X550,High School of World Cultures,High school,5.0,4,1,4,1,0,0,2,0,0,0,false,ARPA funded,false,false,false,false,false,no,309,62,77,309
12X595,P.S. 595,Elementary,2.6,1,1.6,1,1.6,0,0,0,0,0,0,false,no,false,false,false,false,false,no,223,86,223,139
12X682,Fannie Lou Hamer Freedom High School,High school,3.0,1,2,1,2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,478,159,478,239
12X684,Wings Academy,High school,3.4,2,1.4,2,1.4,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,345,101,173,246
12X691,Bronx Little School,Elementary,2.4,1,1.4,1,1.4,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,306,127,306,219
13K003,P.S. 003 The Bedford Village,Elementary,2.0,1,1,1,1,0,0,0,0,0,0,true,ARPA funded,false,false,false,false,false,no,257,129,257,257
13K008,The Emily Warren Roebling School,Elementary,1.0,1,0,1,0,0,0,0,0,0,0,false,no,false,false,false,false,false,no,605,605,605,605
13K009,Public School 9 The Sarah Smith Garnet School,Elementary,1.8,1,0.8,1,0.8,0,0,0,0,0,0,false,no,false,false,false,false,false,no,852,473,852,852
13K011,P.S. 011 Purvis J. Behan,Elementary,1.6,1,0.6,1,0.6,0,0,0,0,0,0,false,no,false,false,false,false,false,no,856,535,856,856
13K020,P.S. 020 Clinton Hill,Elementary,1.4,1,0.4,1,0.4,0,0,0,0,0,0,false,no,false,false,false,false,false,no,521,372,521,521
13K044,P.S. 044 Marcus Garvey,Elementary,1.2,0,1.2,0,1.2,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,125,104,125,104
13K046,P.S. 046 Edward C. Blum,Elementary,1.6,1,0.6,1,0.6,0,0,0,0,0,0,false,no,false,false,false,false,false,no,217,136,217,217
13K054,P.S. 054 Samuel C. Barnes,Elementary,2.4,1,1.4,1,1.4,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,177,74,177,126
13K056,P.S. 056 Lewis H. Latimer,Elementary,1.3,1,0.3,1,0.3,0,0,0,0,0,0,false,no,false,false,false,false,false,no,275,217,275,275
13K067,P.S. 067 Charles A. Dorsey,Elementary,1.4,1,0.4,1,0.4,0,0,0,0,0,0,false,no,false,false,false,false,false,"Partnership with Children, Inc.",212,151,212,212
13K093,P.S. 093 William H. Prescott,Elementary,2.2,1,1.2,1,1.2,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,"REPLICATIONS, INC.",175,80,175,146
13K113,M.S. 113 Ronald Edmonds Learning Center,Junior High-Intermediate-Middle,2.2,1,1.2,1,1.2,0,0,0,0,0,0,false,no,false,true,false,false,false,no,324,147,324,270
13K133,P.S. 133 William A. Butler,Elementary,2.4,1,1.4,1,1.4,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,664,277,664,474
13K256,P.S. 256 Benjamin Banneker,Elementary,2.0,1,1,1,1,0,0,0,0,0,0,false,no,true,false,false,false,false,no,197,99,197,197
13K265,Dr. Susan S. McKinney Secondary School of the Arts,Secondary School,3.2,2,1.2,2,1.2,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,320,100,160,267
13K266,M.S. K266 - Park Place Community Middle School,Junior High-Intermediate-Middle,3.0,2,1,2,1,0,0,0,0,0,0,true,no,false,false,false,false,false,no,148,49,74,148
13K270,P.S. 270 Johann DeKalb,Elementary,2.4,1,1.4,1,1.4,0,0,0,0,0,0,false,Tax levy funded,false,false,false,false,false,no,97,40,97,69
13K282,P.S. 282 Park Slope,K-8,2.6,2,0.6,2,0.6,0,0,0,1,0,0,false,no,false,false,false,false,false,no,466,179,233,466
13K287,P.S. 287 Bailey K. Ashford,Elementary,1.4,0,1.4,0,1.4,0,0,0,0,0,0,false,Tax levy funded,false,false,false,false,false,no,119,85,119,85
13K301,Restoration Academy,Junior High-Intermediate-Middle,2.2,1,1.2,1,1.2,0,0,0,0,0,0,true,no,false,true,false,false,false,no,82,37,82,68
13K307,P.S. 307 Daniel Hale Williams,Elementary,1.4,1,0.4,1,0.4,0,0,0,0,0,0,false,no,false,false,false,false,false,no,322,230,322,322
13K313,Dock Street School for STEAM Studies,Junior High-Intermediate-Middle,3.0,3,0,3,0,0,0,0,0,0,0,true,no,false,false,false,false,false,no,283,94,94,283
13K350,Urban Assembly School of Music and Art,High school,0.2,0,0.2,0,0.2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,176,176,176,176
13K351,The Urban Assembly Unison School,Junior High-Intermediate-Middle,1.9,0.8,1.1,0,1.1,0.8,0,0,0,0,0,false,no,false,false,false,false,false,no,187,97,187,165
13K412,Brooklyn Community Arts & Media High School (BCAM),High school,3.6,2,1.6,2,1.2,0,0.4,0,0,0,0.4,false,no,false,false,false,false,false,no,547,152,274,342
13K419,"Science Skills Center High School for Science, Technology and the Creative Arts",High school,3.2,3,0.2,3,0.2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,573,179,191,573
13K430,Brooklyn Technical High School,High school,26.8,23,3.8,23,3.8,0,0,1,0,0,0,false,no,false,false,false,false,false,no,"5,921",221,257,"1,558"
13K439,Brooklyn International High School,High school,2.2,1,1.2,1,1.2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,345,157,345,288
13K483,The Urban Assembly School for Law and Justice,High school,2.0,0,2,0,2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,460,230,460,230
13K492,Academy of Arts and Letters,K-8,3.4,1.6,1.8,1,1.8,0.6,0,0,0,0,0,true,no,false,false,false,false,false,no,657,193,411,365
13K527,Urban Assembly Institute of Math and Science for Young Women,Secondary School,4.0,1,3,1,3,0,0,0,0,0,0,false,no,false,false,false,false,false,no,497,124,497,166
13K553,Brooklyn Academy High School,High school,3.0,2,1,2,1,0,0,0,0,0,0,false,no,false,false,false,true,false,no,142,47,71,142
13K594,Gotham Professional Arts Academy,High school,2.0,1,1,1,1,0,0,0,0,0,0,true,no,false,false,false,false,false,no,172,86,172,172
13K595,Bedford Academy High School,High school,3.0,2,1,2,1,0,0,0,0,0,0,false,no,false,true,false,false,false,no,396,132,198,396
13K605,George Westinghouse Career and Technical Education High School,High school,6.3,3,3.3,3,3.3,0,0,0,0,0,0,false,no,false,false,false,false,false,no,714,113,238,216
13K616,Brooklyn High School for Leadership and Community Service,High school,2.2,1.2,1,1,1,0.2,0,0,0,0,0,false,ARPA funded,false,false,false,true,false,no,146,66,122,146
13K670,Benjamin Banneker Academy,High school,6.2,5,1.2,5,1.2,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,887,143,177,739
13K674,"City Polytechnic High School of Engineering, Architecture, and Technology",High school,6.3,5,1.3,5,1.3,0,0,0,0,0,0,false,no,false,true,false,false,false,no,465,74,93,358
13K691,Fort Greene Preparatory Academy,Junior High-Intermediate-Middle,2.2,1,1.2,1,1.2,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,190,86,190,158
13K915,Bridges: A School for Exploration and Equity,Junior High-Intermediate-Middle,2.2,1,1.2,1,1.2,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,298,135,298,248
14K016,P.S. 016 Leonard Dunkly,Elementary,3.0,2,1,2,1,0,0,0,1,0,0,true,no,false,false,false,false,false,no,179,60,90,179
14K017,P.S. 017 Henry D. Woodworth,Elementary,1.3,0,1.3,0,1.3,0,0,0,0,0,0,false,no,false,false,false,false,false,no,264,203,264,203
14K018,P.S. 018 Edward Bush,Elementary,2.0,1,1,1,1,0,0,0,0,0,0,false,Tax levy funded,false,false,false,false,false,no,192,96,192,192
14K023,P.S. 023 Carter G. Woodson,Elementary,1.6,1,0.6,1,0.6,0,0,0,1,0,0,false,no,false,false,false,false,false,no,230,144,230,230
14K031,P.S. 031 Samuel F. Dupont,Elementary,3.4,1,2.4,1,2.4,0,0,0,1,0,0,false,ARPA funded,false,false,false,false,false,no,578,170,578,241
14K034,P.S. 034 Oliver H. Perry,Elementary,2.4,1,1.4,1,1.4,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,432,180,432,309
14K050,J.H.S. 050 John D. Wells,Junior High-Intermediate-Middle,2.2,1,1.2,1,1.2,0,0,0,0,0,0,false,no,false,true,false,false,false,no,337,153,337,281
14K059,P.S. 059 William Floyd,Elementary,2.6,1,1.6,1,1.6,0,0,0,0,0,0,true,Tax levy funded,false,false,false,false,false,no,297,114,297,186
14K071,Juan Morel Campos Secondary School,Secondary School,4.2,3,1.2,3,1.2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,503,120,168,419
14K084,P.S. 084 Jose De Diego,K-8,3.6,3,0.6,3,0.6,0,0,2,1,0,0,false,no,false,false,false,false,false,no,698,194,233,698
14K110,P.S. 110 The Monitor,Elementary,2.2,1,1.2,1,1.2,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,527,240,527,439
14K120,P.S. 120 Carlos Tapia,Elementary,1.3,1,0.3,1,0.3,0,0,0,1,0,0,false,no,false,false,false,false,false,no,347,267,347,347
14K126,John Ericsson Middle School 126,Junior High-Intermediate-Middle,2.0,1,1,1,1,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,271,136,271,271
14K132,P.S. 132 The Conselyea School,Elementary,1.0,1,0,1,0,0,0,0,0,0,0,false,no,false,false,false,false,false,no,685,685,685,685
14K147,P.S. 147 Isaac Remsen,Elementary,1.2,1,0.2,1,0.2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,305,254,305,305
14K157,P.S./I.S. 157 The Benjamin Franklin Health & Science Academy,K-8,3.0,1,2,1,2,0,0,0,0,0,0,false,Tax levy funded,false,false,false,false,false,no,324,108,324,162
14K196,P.S. 196 Ten Eyck,Elementary,1.3,1,0.3,1,0.3,0,0,0,0,0,0,false,no,false,false,false,false,false,no,288,222,288,288
14K250,P.S. 250 George H. Lindsay,Elementary,0.6,0,0.6,0,0.6,0,0,0,1,0,0,false,no,false,false,false,false,false,no,358,358,358,358
14K257,P.S. 257 John F. Hylan,Elementary,1.6,1,0.6,1,0.6,0,0,0,1,0,0,false,no,false,false,false,false,false,no,521,326,521,521
14K297,P.S. 297 Abraham Stockton,Elementary,2.4,1,1.4,1,1.4,0,0,0,0,0,0,false,no,false,false,false,false,false,no,200,83,200,143
14K318,I.S. 318 Eugenio Maria De Hostos,Junior High-Intermediate-Middle,5.4,3,2.4,3,2.4,0,0,0,0,0,0,false,no,false,false,false,false,false,no,"1,266",234,422,528
14K319,P.S. 319,Early Childhood,2.0,1,1,1,1,0,0,0,0,0,0,true,ARPA funded,false,false,false,false,false,no,111,56,111,111
14K380,P.S. 380 John Wayne Elementary,Elementary,2.0,1,1,1,1,0,0,0,1,0,0,false,no,false,false,false,false,false,no,487,244,487,487
14K414,Brooklyn Arbor Elementary School,Elementary,1.4,0.8,0.6,0,0.6,0.8,0,0,1,0,0,false,no,false,false,false,false,false,no,571,408,571,571
14K449,"Brooklyn Latin School, The",High school,6.1,5,1.1,5,1.1,0,0,2,0,0,0,false,no,false,false,false,false,false,no,808,132,162,735
14K454,The Williamsburg High School of Art and Technology,High school,2.7,2,0.7,2,0.1,0,0.6,0,0,0,0.6,false,no,false,false,false,false,false,no,385,143,193,385
14K474,PROGRESS High School for Professional Careers,High school,3.2,3,0.2,3,0.2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,548,171,183,548
14K477,East Williamsburg Scholars Academy,High school,2.2,1,1.2,1,1.2,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,327,149,327,273
14K478,"The High School for Enterprise, Business and Technology",High school,3.2,2,1.2,2,1.2,0,0,1,0,0,0,false,no,false,true,false,false,false,no,692,216,346,577
14K488,Brooklyn Preparatory High School,High school,4.2,3,1.2,3,1.2,0,0,1,0,0,0,false,no,false,false,false,false,false,no,521,124,174,434
14K558,Williamsburg High School for Architecture and Design,High school,3.2,2,1.2,2,1.2,0,0,0,1,0,0,false,no,false,false,false,false,false,no,607,190,304,506
14K561,Williamsburg Preparatory School,High school,4.2,3,1.2,3,1.2,0,0,1,0,0,0,false,ARPA funded,false,false,false,false,false,no,719,171,240,599
14K577,Conselyea Preparatory School,Junior High-Intermediate-Middle,2.3,1,1.3,1,1.3,0,0,0,0,0,0,false,no,false,false,false,false,false,no,472,205,472,363
14K582,M.S. 582,Junior High-Intermediate-Middle,2.3,1,1.3,1,1.3,0,0,0,0,0,0,false,no,false,true,false,false,false,no,350,152,350,269
14K586,Lyons Community School,Secondary School,3.0,2,1,2,1,0,0,0,0,0,0,false,no,false,false,false,false,false,no,408,136,204,408
14K610,A-Tech High School,High school,4.4,3,1.4,3,1.4,0,0,0,0,0,0,false,no,false,false,false,false,false,no,337,77,112,241
14K614,Young Women's Leadership School of Brooklyn,Secondary School,2.2,0,2.2,0,2.2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,371,169,371,169
14K685,El Puente Academy for Peace and Justice,High school,3.0,3,0,3,0,0,0,0,0,0,0,false,no,false,true,false,false,false,no,223,74,74,223
15K001,P.S. 001 The Bergen,Elementary,2.8,1,1.8,1,1.8,0,0,1,0,0,0,false,no,false,false,false,false,false,no,948,339,948,527
15K010,"Magnet School of Math, Science and Design Technology",Elementary,1.8,1,0.8,1,0.8,0,0,0,0,0,0,false,no,false,false,false,false,false,no,868,482,868,868
15K015,P.S. 015 Patrick F. Daly,Elementary,2.0,1,1,1,1,0,0,0,0,0,0,false,no,false,false,false,false,false,no,423,212,423,423
15K024,P.S. 024,Elementary,2.6,2,0.6,2,0.6,0,0,0,1,0,0,true,no,false,false,false,false,false,no,543,209,272,543
15K029,P.S. 029 John M. Harrigan,Elementary,1.6,1,0.6,1,0.6,0,0,0,0,0,0,false,no,false,false,false,false,false,no,812,508,812,812
15K032,P.S. 032 Samuel Mills Sprole,Elementary,3.4,1,2.4,1,2.4,0,0,0,0,0,0,false,no,false,false,false,false,false,no,468,138,468,195
15K038,P.S. 038 The Pacific,Elementary,1.5,0.5,1,0,1,0.5,0,0,0,0.5,0,false,ARPA funded,false,false,false,false,false,"Counseling In Schools, Inc.",547,365,547,547
15K039,P.S. 039 Henry Bristow,Elementary,2.2,1,1.2,1,1.2,0,0,0,0,0,0,false,ARPA funded,false,false,false,false,false,no,396,180,396,330
15K051,M.S. 51 William Alexander,Junior High-Intermediate-Middle,3.2,2,1.2,2,1.2,0,0,0,0,0,0,false,no,false,false,false,false,false,no,"1,143",357,572,952
15K058,P.S. 058 The Carroll,Elementary,1.8,1,0.8,1,0.8,0,0,0,0,0,0,false,no,false,false,false,false,false,no,860,478,860,860
